행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단 (전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단 (전체)
1107072,중랑구,면목3·8동,2 ,45 ,1243 ,235 ,18 ,39 ,17 ,37 ,20 ,15 ,23 ,29 ,19 ,23 
1107072,중랑구,면목3·8동,2 ,50 ,1238 ,224 ,18 ,39 ,20 ,39 ,24 ,7 ,32 ,28 ,30 ,24 
1107072,중랑구,면목3·8동,2 ,55 ,1345 ,254 ,23 ,38 ,28 ,45 ,43 ,7 ,33 ,27 ,18 ,43 
1107072,중랑구,면목3·8동,2 ,60 ,906 ,183 ,21 ,36 ,24 ,34 ,19 ,4 ,33 ,17 ,8 ,37 
1107072,중랑구,면목3·8동,2 ,65 ,752 ,184 ,16 ,30 ,29 ,25 ,22 ,1 ,20 ,35 ,25 ,22 
1107072,중랑구,면목3·8동,2 ,70 ,554 ,134 ,22 ,36 ,2 ,37 ,21 ,1 ,25 ,23 ,8 ,40 
1107072,중랑구,면목3·8동,2 ,75 ,793 ,331 ,11 ,33 ,13 ,23 ,27 ,1 ,15 ,28 ,15 ,47 
1107073,중랑구,망우본동,1 ,20 ,1195 ,179 ,27 ,20 ,14 ,24 ,46 ,24 ,25 ,12 ,16 ,31 
1107073,중랑구,망우본동,1 ,25 ,1137 ,194 ,24 ,24 ,16 ,28 ,64 ,40 ,34 ,32 ,32 ,58 
1107073,중랑구,망우본동,1 ,30 ,1387 ,270 ,38 ,23 ,36 ,18 ,38 ,82 ,33 ,33 ,28 ,22 
1107073,중랑구,망우본동,1 ,35 ,1278 ,222 ,29 ,21 ,27 ,25 ,44 ,60 ,31 ,24 ,23 ,39 
1107073,중랑구,망우본동,1 ,40 ,1232 ,204 ,23 ,14 ,24 ,19 ,26 ,28 ,21 ,18 ,26 ,24 
1107073,중랑구,망우본동,1 ,45 ,1265 ,208 ,26 ,18 ,26 ,17 ,32 ,24 ,21 ,14 ,16 ,36 
1107073,중랑구,망우본동,1 ,50 ,1575 ,265 ,40 ,21 ,32 ,24 ,47 ,16 ,28 ,37 ,43 ,32 
1107073,중랑구,망우본동,1 ,55 ,1531 ,266 ,37 ,25 ,29 ,28 ,34 ,13 ,27 ,31 ,27 ,46 
1107073,중랑구,망우본동,1 ,60 ,1071 ,208 ,28 ,22 ,34 ,24 ,35 ,7 ,26 ,28 ,7 ,34 
1107073,중랑구,망우본동,1 ,65 ,828 ,181 ,18 ,12 ,35 ,15 ,20 ,2 ,14 ,14 ,19 ,15 
1107073,중랑구,망우본동,1 ,70 ,536 ,131 ,24 ,12 ,4 ,15 ,9 ,1 ,15 ,16 ,10 ,5 
1107073,중랑구,망우본동,1 ,75 ,610 ,190 ,9 ,7 ,17 ,10 ,12 ,1 ,10 ,6 ,9 ,9 
1107073,중랑구,망우본동,2 ,20 ,1087 ,185 ,16 ,17 ,12 ,24 ,16 ,22 ,14 ,10 ,6 ,37 
1107073,중랑구,망우본동,2 ,25 ,1189 ,221 ,19 ,17 ,21 ,21 ,27 ,44 ,21 ,30 ,28 ,32 
1107073,중랑구,망우본동,2 ,30 ,1193 ,218 ,20 ,20 ,23 ,21 ,25 ,58 ,23 ,20 ,21 ,22 
1107073,중랑구,망우본동,2 ,35 ,1072 ,172 ,11 ,21 ,14 ,26 ,17 ,35 ,18 ,13 ,13 ,15 
1107073,중랑구,망우본동,2 ,40 ,1108 ,189 ,12 ,20 ,16 ,31 ,17 ,19 ,20 ,20 ,29 ,23 
1107073,중랑구,망우본동,2 ,45 ,1388 ,220 ,15 ,25 ,20 ,30 ,33 ,21 ,26 ,17 ,17 ,46 
1107073,중랑구,망우본동,2 ,50 ,1554 ,282 ,26 ,33 ,34 ,46 ,29 ,11 ,37 ,37 ,40 ,48 
1107073,중랑구,망우본동,2 ,55 ,1522 ,281 ,29 ,33 ,28 ,41 ,31 ,9 ,37 ,36 ,16 ,45 
1107073,중랑구,망우본동,2 ,60 ,1114 ,217 ,21 ,28 ,29 ,40 ,18 ,6 ,33 ,21 ,10 ,33 
1107073,중랑구,망우본동,2 ,65 ,782 ,203 ,15 ,22 ,29 ,30 ,9 ,1 ,22 ,35 ,21 ,16 
1107073,중랑구,망우본동,2 ,70 ,670 ,172 ,28 ,27 ,3 ,39 ,23 ,1 ,31 ,26 ,12 ,31 
1107073,중랑구,망우본동,2 ,75 ,993 ,379 ,9 ,13 ,20 ,18 ,21 ,1 ,10 ,26 ,29 ,24 
1108058,성북구,돈암1동,1 ,20 ,538 ,54 ,9 ,9 ,4 ,10 ,14 ,9 ,8 ,2 ,2 ,17 
1108058,성북구,돈암1동,1 ,25 ,587 ,60 ,7 ,7 ,5 ,9 ,15 ,16 ,11 ,7 ,6 ,37 
1108058,성북구,돈암1동,1 ,30 ,591 ,75 ,10 ,9 ,10 ,9 ,21 ,33 ,8 ,10 ,8 ,20 
1108058,성북구,돈암1동,1 ,35 ,582 ,66 ,7 ,6 ,8 ,5 ,11 ,28 ,5 ,4 ,7 ,11 
1108058,성북구,돈암1동,1 ,40 ,629 ,44 ,8 ,5 ,6 ,4 ,12 ,14 ,7 ,4 ,7 ,12 
1108058,성북구,돈암1동,1 ,45 ,720 ,48 ,7 ,4 ,3 ,4 ,9 ,14 ,4 ,3 ,3 ,7 
1108058,성북구,돈암1동,1 ,50 ,659 ,51 ,6 ,4 ,5 ,3 ,16 ,7 ,4 ,3 ,11 ,10 
1108058,성북구,돈암1동,1 ,55 ,662 ,60 ,6 ,4 ,4 ,4 ,16 ,6 ,5 ,7 ,6 ,14 
1108058,성북구,돈암1동,1 ,60 ,458 ,43 ,4 ,4 ,3 ,3 ,10 ,3 ,4 ,4 ,3 ,6 
1108058,성북구,돈암1동,1 ,65 ,359 ,66 ,4 ,3 ,13 ,4 ,9 ,1 ,4 ,3 ,6 ,3 
1108058,성북구,돈암1동,1 ,70 ,245 ,44 ,8 ,3 ,1 ,4 ,10 ,1 ,5 ,2 ,3 ,5 
1108058,성북구,돈암1동,1 ,75 ,321 ,98 ,6 ,1 ,8 ,2 ,2 ,1 ,4 ,3 ,3 ,2 
1108058,성북구,돈암1동,2 ,20 ,649 ,68 ,6 ,8 ,4 ,8 ,6 ,12 ,4 ,2 ,2 ,12 
1108058,성북구,돈암1동,2 ,25 ,596 ,70 ,6 ,2 ,5 ,3 ,12 ,22 ,7 ,7 ,6 ,9 
1108058,성북구,돈암1동,2 ,30 ,601 ,69 ,4 ,4 ,4 ,4 ,2 ,24 ,3 ,6 ,7 ,4 
1108058,성북구,돈암1동,2 ,35 ,559 ,58 ,4 ,5 ,3 ,8 ,8 ,18 ,4 ,5 ,5 ,6 
1108058,성북구,돈암1동,2 ,40 ,711 ,51 ,3 ,7 ,3 ,8 ,12 ,11 ,7 ,6 ,8 ,14 
1108058,성북구,돈암1동,2 ,45 ,765 ,50 ,2 ,6 ,2 ,7 ,13 ,9 ,5 ,4 ,4 ,15 
1108058,성북구,돈암1동,2 ,50 ,721 ,57 ,4 ,6 ,2 ,6 ,8 ,5 ,5 ,5 ,10 ,6 
1108058,성북구,돈암1동,2 ,55 ,717 ,64 ,5 ,6 ,5 ,8 ,11 ,5 ,6 ,3 ,5 ,6 
1108058,성북구,돈암1동,2 ,60 ,539 ,52 ,5 ,6 ,5 ,8 ,12 ,3 ,7 ,4 ,3 ,10 
1108058,성북구,돈암1동,2 ,65 ,426 ,97 ,7 ,7 ,8 ,12 ,8 ,1 ,9 ,9 ,12 ,13 
1108058,성북구,돈암1동,2 ,70 ,325 ,70 ,10 ,7 ,0 ,12 ,7 ,0 ,10 ,9 ,3 ,3 
1108058,성북구,돈암1동,2 ,75 ,501 ,190 ,6 ,5 ,7 ,5 ,12 ,1 ,5 ,11 ,11 ,5 
1108059,성북구,돈암2동,1 ,20 ,658 ,24 ,3 ,3 ,1 ,4 ,26 ,14 ,3 ,2 ,1 ,19 
1108059,성북구,돈암2동,1 ,25 ,607 ,24 ,4 ,3 ,3 ,3 ,12 ,20 ,3 ,3 ,3 ,12 
1108059,성북구,돈암2동,1 ,30 ,655 ,43 ,4 ,3 ,4 ,3 ,14 ,40 ,4 ,4 ,3 ,4 
1108059,성북구,돈암2동,1 ,35 ,774 ,47 ,7 ,4 ,3 ,4 ,18 ,37 ,4 ,3 ,6 ,18 
1108059,성북구,돈암2동,1 ,40 ,1141 ,43 ,5 ,1 ,5 ,3 ,37 ,29 ,3 ,4 ,8 ,13 
1108059,성북구,돈암2동,1 ,45 ,1017 ,36 ,5 ,2 ,4 ,3 ,23 ,24 ,4 ,2 ,3 ,17 
1108059,성북구,돈암2동,1 ,50 ,884 ,42 ,4 ,2 ,3 ,2 ,16 ,11 ,3 ,3 ,8 ,9 
1108059,성북구,돈암2동,1 ,55 ,780 ,38 ,3 ,2 ,2 ,2 ,6 ,8 ,2 ,2 ,4 ,8 
1108059,성북구,돈암2동,1 ,60 ,542 ,28 ,3 ,1 ,3 ,2 ,8 ,5 ,2 ,2 ,1 ,6 
1108059,성북구,돈암2동,1 ,65 ,389 ,31 ,3 ,1 ,5 ,2 ,9 ,2 ,2 ,1 ,4 ,7 
1108059,성북구,돈암2동,1 ,70 ,280 ,23 ,2 ,0 ,0 ,2 ,1 ,1 ,2 ,2 ,2 ,0 
1108059,성북구,돈암2동,1 ,75 ,420 ,127 ,2 ,0 ,10 ,2 ,7 ,1 ,3 ,0 ,7 ,1 
1108059,성북구,돈암2동,2 ,20 ,666 ,26 ,3 ,3 ,2 ,3 ,11 ,15 ,3 ,1 ,1 ,7 
1108059,성북구,돈암2동,2 ,25 ,650 ,29 ,2 ,2 ,3 ,2 ,12 ,25 ,3 ,3 ,3 ,12 
1108059,성북구,돈암2동,2 ,30 ,776 ,47 ,4 ,4 ,3 ,5 ,18 ,34 ,4 ,3 ,3 ,16 
1108059,성북구,돈암2동,2 ,35 ,985 ,53 ,4 ,3 ,3 ,7 ,0 ,33 ,5 ,5 ,5 ,0 
1108059,성북구,돈암2동,2 ,40 ,1253 ,45 ,3 ,3 ,3 ,6 ,17 ,19 ,4 ,4 ,5 ,19 
1108059,성북구,돈암2동,2 ,45 ,1110 ,38 ,2 ,2 ,2 ,4 ,13 ,16 ,3 ,4 ,2 ,9 
1108059,성북구,돈암2동,2 ,50 ,927 ,46 ,3 ,3 ,2 ,5 ,5 ,7 ,4 ,4 ,6 ,5 
1108059,성북구,돈암2동,2 ,55 ,865 ,44 ,3 ,2 ,2 ,4 ,17 ,6 ,3 ,3 ,4 ,12 
1108059,성북구,돈암2동,2 ,60 ,566 ,31 ,2 ,3 ,1 ,5 ,8 ,3 ,4 ,2 ,1 ,10 
1108059,성북구,돈암2동,2 ,65 ,469 ,46 ,3 ,1 ,3 ,5 ,3 ,1 ,3 ,3 ,4 ,3 
1108059,성북구,돈암2동,2 ,70 ,394 ,38 ,5 ,2 ,0 ,6 ,9 ,1 ,6 ,3 ,1 ,5 
1108059,성북구,돈암2동,2 ,75 ,602 ,219 ,5 ,2 ,7 ,8 ,12 ,1 ,10 ,11 ,11 ,0 
1108060,성북구,안암동,1 ,20 ,2215 ,1584 ,135 ,177 ,261 ,197 ,34 ,63 ,174 ,66 ,99 ,19 
1108060,성북구,안암동,1 ,25 ,1683 ,1200 ,122 ,159 ,127 ,293 ,39 ,54 ,147 ,119 ,175 ,47 
1108060,성북구,안암동,1 ,30 ,903 ,407 ,52 ,65 ,45 ,97 ,40 ,44 ,63 ,60 ,58 ,20 
1108060,성북구,안암동,1 ,35 ,527 ,211 ,33 ,32 ,18 ,35 ,23 ,22 ,31 ,19 ,20 ,30 
1108060,성북구,안암동,1 ,40 ,590 ,134 ,22 ,21 ,14 ,19 ,22 ,11 ,19 ,17 ,14 ,28 
1108060,성북구,안암동,1 ,45 ,581 ,122 ,20 ,16 ,10 ,17 ,22 ,10 ,18 ,7 ,5 ,16 
1108060,성북구,안암동,1 ,50 ,534 ,71 ,12 ,6 ,6 ,6 ,19 ,4 ,11 ,8 ,11 ,14 
1108060,성북구,안암동,1 ,55 ,505 ,78 ,11 ,11 ,8 ,9 ,14 ,3 ,8 ,10 ,7 ,9 
1108060,성북구,안암동,1 ,60 ,337 ,52 ,9 ,5 ,6 ,5 ,4 ,2 ,6 ,8 ,3 ,5 
1108060,성북구,안암동,1 ,65 ,270 ,57 ,7 ,5 ,10 ,2 ,2 ,1 ,3 ,4 ,6 ,0 
1108060,성북구,안암동,1 ,70 ,194 ,40 ,5 ,5 ,1 ,2 ,2 ,0 ,3 ,3 ,3 ,0 
1108060,성북구,안암동,1 ,75 ,330 ,108 ,4 ,5 ,7 ,1 ,17 ,1 ,4 ,1 ,9 ,9 
1108060,성북구,안암동,2 ,20 ,2302 ,1701 ,97 ,123 ,279 ,152 ,11 ,72 ,100 ,71 ,103 ,15 
1108060,성북구,안암동,2 ,25 ,1263 ,936 ,87 ,104 ,128 ,146 ,19 ,46 ,113 ,85 ,88 ,16 
1108060,성북구,안암동,2 ,30 ,674 ,283 ,30 ,29 ,22 ,34 ,6 ,26 ,27 ,22 ,35 ,0 
1108060,성북구,안암동,2 ,35 ,428 ,160 ,17 ,29 ,10 ,27 ,8 ,11 ,20 ,12 ,9 ,17 
1108060,성북구,안암동,2 ,40 ,503 ,113 ,13 ,19 ,13 ,18 ,16 ,8 ,19 ,16 ,12 ,18 
1108060,성북구,안암동,2 ,45 ,571 ,121 ,11 ,23 ,10 ,17 ,11 ,6 ,14 ,15 ,8 ,14 
1108060,성북구,안암동,2 ,50 ,550 ,82 ,7 ,13 ,6 ,10 ,13 ,3 ,9 ,9 ,12 ,12 
1108060,성북구,안암동,2 ,55 ,529 ,75 ,5 ,10 ,6 ,11 ,8 ,3 ,8 ,6 ,6 ,11 
1108060,성북구,안암동,2 ,60 ,362 ,54 ,5 ,11 ,4 ,10 ,2 ,1 ,9 ,4 ,2 ,4 
1108060,성북구,안암동,2 ,65 ,335 ,82 ,6 ,16 ,8 ,9 ,7 ,1 ,7 ,14 ,9 ,4 
1108060,성북구,안암동,2 ,70 ,270 ,67 ,6 ,15 ,1 ,8 ,4 ,0 ,7 ,12 ,4 ,4 
1108060,성북구,안암동,2 ,75 ,492 ,194 ,4 ,16 ,7 ,8 ,10 ,1 ,6 ,17 ,17 ,12 
1108061,성북구,보문동,1 ,20 ,532 ,187 ,22 ,26 ,19 ,31 ,24 ,10 ,26 ,11 ,13 ,14 
1108061,성북구,보문동,1 ,25 ,638 ,238 ,27 ,29 ,19 ,40 ,21 ,21 ,29 ,29 ,31 ,20 
1108061,성북구,보문동,1 ,30 ,698 ,180 ,21 ,20 ,16 ,27 ,32 ,46 ,22 ,15 ,21 ,34 
1108061,성북구,보문동,1 ,35 ,560 ,129 ,17 ,19 ,9 ,19 ,18 ,21 ,16 ,13 ,18 ,13 
1108061,성북구,보문동,1 ,40 ,617 ,106 ,12 ,12 ,13 ,11 ,14 ,15 ,11 ,11 ,18 ,14 
1108061,성북구,보문동,1 ,45 ,579 ,95 ,9 ,13 ,12 ,12 ,10 ,11 ,12 ,11 ,5 ,5 
1108061,성북구,보문동,1 ,50 ,558 ,90 ,9 ,9 ,6 ,8 ,10 ,5 ,9 ,17 ,19 ,6 
1108061,성북구,보문동,1 ,55 ,530 ,87 ,7 ,6 ,10 ,8 ,20 ,4 ,7 ,11 ,7 ,13 
1108061,성북구,보문동,1 ,60 ,396 ,67 ,11 ,7 ,9 ,10 ,11 ,3 ,9 ,6 ,2 ,11 
1108061,성북구,보문동,1 ,65 ,288 ,47 ,5 ,4 ,7 ,6 ,6 ,1 ,4 ,4 ,7 ,2 
1108061,성북구,보문동,1 ,70 ,216 ,34 ,7 ,3 ,0 ,5 ,7 ,0 ,5 ,2 ,3 ,7 
1108061,성북구,보문동,1 ,75 ,314 ,121 ,6 ,3 ,6 ,6 ,9 ,1 ,7 ,4 ,4 ,6 
1108061,성북구,보문동,2 ,20 ,587 ,226 ,24 ,31 ,27 ,32 ,10 ,14 ,16 ,19 ,11 ,16 
1108061,성북구,보문동,2 ,25 ,693 ,282 ,24 ,13 ,18 ,23 ,11 ,27 ,19 ,40 ,34 ,13 
1108061,성북구,보문동,2 ,30 ,640 ,156 ,5 ,14 ,10 ,14 ,3 ,31 ,11 ,15 ,22 ,3 
1108061,성북구,보문동,2 ,35 ,522 ,110 ,5 ,13 ,6 ,15 ,7 ,15 ,9 ,10 ,8 ,7 
1108061,성북구,보문동,2 ,40 ,591 ,96 ,4 ,7 ,8 ,7 ,0 ,11 ,7 ,12 ,15 ,0 
1108061,성북구,보문동,2 ,45 ,632 ,103 ,8 ,12 ,6 ,12 ,8 ,9 ,9 ,10 ,6 ,13 
1108061,성북구,보문동,2 ,50 ,621 ,99 ,5 ,12 ,6 ,10 ,9 ,4 ,7 ,9 ,15 ,13 
1108061,성북구,보문동,2 ,55 ,597 ,99 ,10 ,13 ,7 ,14 ,10 ,3 ,14 ,7 ,7 ,5 
1108061,성북구,보문동,2 ,60 ,428 ,70 ,10 ,12 ,7 ,15 ,22 ,2 ,15 ,5 ,4 ,24 
1108061,성북구,보문동,2 ,65 ,368 ,66 ,5 ,8 ,7 ,11 ,15 ,1 ,8 ,7 ,8 ,15 
1108061,성북구,보문동,2 ,70 ,281 ,50 ,8 ,5 ,2 ,7 ,9 ,0 ,7 ,7 ,3 ,7 
1108061,성북구,보문동,2 ,75 ,502 ,230 ,9 ,15 ,7 ,8 ,9 ,1 ,9 ,14 ,9 ,9 
1108062,성북구,정릉1동,1 ,20 ,695 ,124 ,19 ,16 ,8 ,17 ,15 ,14 ,11 ,5 ,9 ,18 
1108062,성북구,정릉1동,1 ,25 ,600 ,113 ,17 ,17 ,13 ,17 ,32 ,19 ,16 ,14 ,14 ,17 
1108062,성북구,정릉1동,1 ,30 ,664 ,67 ,10 ,6 ,10 ,6 ,16 ,42 ,7 ,10 ,10 ,16 
1108062,성북구,정릉1동,1 ,35 ,717 ,64 ,9 ,4 ,7 ,5 ,8 ,34 ,5 ,5 ,6 ,8 
1108062,성북구,정릉1동,1 ,40 ,917 ,62 ,8 ,5 ,8 ,5 ,17 ,21 ,6 ,5 ,10 ,14 
1108062,성북구,정릉1동,1 ,45 ,765 ,49 ,6 ,3 ,6 ,3 ,9 ,16 ,5 ,3 ,5 ,11 
1108062,성북구,정릉1동,1 ,50 ,656 ,43 ,4 ,3 ,4 ,3 ,20 ,7 ,4 ,4 ,8 ,7 
1108062,성북구,정릉1동,1 ,55 ,638 ,47 ,3 ,1 ,5 ,2 ,14 ,7 ,2 ,5 ,5 ,7 
1108062,성북구,정릉1동,1 ,60 ,473 ,35 ,4 ,3 ,3 ,4 ,12 ,3 ,4 ,3 ,1 ,3 
1108062,성북구,정릉1동,1 ,65 ,389 ,59 ,6 ,2 ,9 ,4 ,2 ,1 ,4 ,4 ,7 ,0 
1108062,성북구,정릉1동,1 ,70 ,266 ,43 ,8 ,5 ,1 ,5 ,6 ,0 ,6 ,3 ,4 ,6 
1108062,성북구,정릉1동,1 ,75 ,405 ,95 ,3 ,1 ,5 ,3 ,11 ,1 ,3 ,1 ,6 ,3 
1108062,성북구,정릉1동,2 ,20 ,665 ,128 ,10 ,12 ,9 ,13 ,0 ,13 ,11 ,9 ,9 ,7 
1108062,성북구,정릉1동,2 ,25 ,632 ,126 ,10 ,12 ,16 ,13 ,7 ,20 ,12 ,13 ,16 ,13 
1108062,성북구,정릉1동,2 ,30 ,717 ,64 ,5 ,6 ,8 ,9 ,8 ,28 ,5 ,4 ,6 ,19 
1108062,성북구,정릉1동,2 ,35 ,762 ,61 ,3 ,8 ,5 ,10 ,6 ,25 ,5 ,4 ,6 ,3 
1108062,성북구,정릉1동,2 ,40 ,900 ,60 ,3 ,6 ,5 ,7 ,2 ,14 ,5 ,8 ,8 ,2 
1108062,성북구,정릉1동,2 ,45 ,763 ,49 ,3 ,6 ,3 ,6 ,9 ,10 ,5 ,3 ,3 ,7 
1108062,성북구,정릉1동,2 ,50 ,731 ,53 ,4 ,5 ,4 ,6 ,5 ,5 ,5 ,4 ,6 ,4 
1108062,성북구,정릉1동,2 ,55 ,700 ,52 ,5 ,5 ,4 ,6 ,13 ,4 ,6 ,4 ,4 ,12 
1108062,성북구,정릉1동,2 ,60 ,529 ,45 ,4 ,6 ,4 ,7 ,9 ,3 ,5 ,3 ,2 ,8 
1108062,성북구,정릉1동,2 ,65 ,457 ,81 ,7 ,7 ,8 ,10 ,7 ,1 ,6 ,11 ,7 ,7 
1108062,성북구,정릉1동,2 ,70 ,363 ,71 ,6 ,10 ,0 ,12 ,8 ,1 ,14 ,13 ,4 ,10 
1108062,성북구,정릉1동,2 ,75 ,546 ,151 ,5 ,6 ,6 ,5 ,13 ,1 ,8 ,6 ,4 ,12 
1108063,성북구,정릉2동,1 ,20 ,840 ,104 ,15 ,15 ,4 ,14 ,23 ,17 ,16 ,6 ,8 ,17 
1108063,성북구,정릉2동,1 ,25 ,824 ,108 ,11 ,12 ,9 ,15 ,31 ,25 ,15 ,14 ,15 ,38 
1108063,성북구,정릉2동,1 ,30 ,869 ,94 ,9 ,7 ,7 ,8 ,16 ,51 ,5 ,9 ,8 ,10 
1108063,성북구,정릉2동,1 ,35 ,932 ,89 ,11 ,6 ,8 ,5 ,10 ,40 ,7 ,9 ,7 ,7 
1108063,성북구,정릉2동,1 ,40 ,1013 ,74 ,10 ,5 ,8 ,6 ,28 ,23 ,8 ,8 ,12 ,28 
1108063,성북구,정릉2동,1 ,45 ,894 ,62 ,7 ,5 ,7 ,6 ,27 ,18 ,7 ,5 ,5 ,19 
1108063,성북구,정릉2동,1 ,50 ,868 ,61 ,7 ,3 ,5 ,4 ,14 ,9 ,4 ,7 ,12 ,9 
1108063,성북구,정릉2동,1 ,55 ,842 ,57 ,7 ,3 ,4 ,3 ,22 ,8 ,4 ,5 ,5 ,20 
1108063,성북구,정릉2동,1 ,60 ,696 ,54 ,5 ,5 ,4 ,5 ,14 ,5 ,4 ,5 ,2 ,14 
1108063,성북구,정릉2동,1 ,65 ,580 ,67 ,7 ,3 ,10 ,3 ,11 ,2 ,5 ,3 ,8 ,6 
1108063,성북구,정릉2동,1 ,70 ,366 ,39 ,6 ,3 ,0 ,4 ,10 ,1 ,5 ,1 ,3 ,13 
1108063,성북구,정릉2동,1 ,75 ,539 ,135 ,3 ,3 ,10 ,4 ,10 ,1 ,3 ,5 ,6 ,4 
1108063,성북구,정릉2동,2 ,20 ,810 ,105 ,11 ,9 ,11 ,8 ,9 ,18 ,7 ,4 ,4 ,11 
1108063,성북구,정릉2동,2 ,25 ,677 ,94 ,8 ,7 ,8 ,7 ,2 ,22 ,8 ,11 ,11 ,8 
1108063,성북구,정릉2동,2 ,30 ,905 ,91 ,7 ,8 ,8 ,9 ,5 ,42 ,10 ,10 ,10 ,3 
1108063,성북구,정릉2동,2 ,35 ,878 ,78 ,6 ,8 ,4 ,10 ,7 ,30 ,6 ,5 ,6 ,0 
1108063,성북구,정릉2동,2 ,40 ,999 ,69 ,5 ,7 ,4 ,8 ,15 ,17 ,7 ,8 ,9 ,21 
1108063,성북구,정릉2동,2 ,45 ,918 ,63 ,3 ,6 ,3 ,6 ,8 ,14 ,5 ,6 ,5 ,6 
1108063,성북구,정릉2동,2 ,50 ,960 ,66 ,5 ,6 ,3 ,7 ,15 ,7 ,6 ,7 ,9 ,19 
1108063,성북구,정릉2동,2 ,55 ,1033 ,77 ,7 ,7 ,5 ,7 ,12 ,7 ,8 ,6 ,7 ,10 
1108063,성북구,정릉2동,2 ,60 ,773 ,61 ,4 ,6 ,4 ,8 ,6 ,4 ,6 ,4 ,3 ,13 
1108063,성북구,정릉2동,2 ,65 ,619 ,87 ,8 ,6 ,7 ,9 ,9 ,1 ,9 ,9 ,10 ,10 
1108063,성북구,정릉2동,2 ,70 ,466 ,64 ,7 ,9 ,1 ,13 ,12 ,1 ,11 ,8 ,4 ,11 
1108063,성북구,정릉2동,2 ,75 ,733 ,213 ,4 ,2 ,7 ,5 ,6 ,1 ,5 ,8 ,11 ,6 
1108064,성북구,정릉3동,1 ,20 ,1471 ,582 ,66 ,73 ,80 ,66 ,39 ,35 ,48 ,26 ,55 ,19 
1108064,성북구,정릉3동,1 ,25 ,1080 ,434 ,42 ,43 ,50 ,53 ,34 ,47 ,46 ,35 ,67 ,30 
1108064,성북구,정릉3동,1 ,30 ,763 ,141 ,16 ,11 ,15 ,8 ,3 ,57 ,13 ,15 ,20 ,6 
1108064,성북구,정릉3동,1 ,35 ,515 ,82 ,13 ,11 ,6 ,10 ,23 ,28 ,12 ,9 ,8 ,20 
1108064,성북구,정릉3동,1 ,40 ,590 ,55 ,8 ,6 ,8 ,7 ,28 ,14 ,8 ,6 ,8 ,27 
1108064,성북구,정릉3동,1 ,45 ,579 ,50 ,6 ,7 ,7 ,7 ,23 ,11 ,7 ,5 ,3 ,23 
1108064,성북구,정릉3동,1 ,50 ,586 ,48 ,7 ,5 ,5 ,5 ,29 ,5 ,6 ,5 ,8 ,29 
1108064,성북구,정릉3동,1 ,55 ,617 ,61 ,5 ,5 ,8 ,5 ,7 ,5 ,4 ,11 ,4 ,7 
1108064,성북구,정릉3동,1 ,60 ,491 ,47 ,4 ,4 ,5 ,4 ,3 ,3 ,4 ,3 ,1 ,2 
1108064,성북구,정릉3동,1 ,65 ,405 ,61 ,8 ,3 ,7 ,2 ,0 ,1 ,3 ,4 ,7 ,0 
1108064,성북구,정릉3동,1 ,70 ,271 ,39 ,5 ,5 ,0 ,5 ,10 ,1 ,4 ,3 ,2 ,10 
1108064,성북구,정릉3동,1 ,75 ,419 ,115 ,4 ,4 ,5 ,2 ,15 ,1 ,2 ,3 ,7 ,12 
1108064,성북구,정릉3동,2 ,20 ,1565 ,639 ,35 ,36 ,88 ,43 ,0 ,44 ,22 ,42 ,19 ,11 
1108064,성북구,정릉3동,2 ,25 ,711 ,281 ,25 ,21 ,15 ,26 ,8 ,27 ,28 ,20 ,44 ,4 
1108064,성북구,정릉3동,2 ,30 ,561 ,90 ,9 ,8 ,7 ,7 ,12 ,24 ,9 ,6 ,8 ,16 
1108064,성북구,정릉3동,2 ,35 ,465 ,66 ,6 ,10 ,7 ,8 ,4 ,15 ,7 ,6 ,5 ,10 
1108064,성북구,정릉3동,2 ,40 ,584 ,52 ,4 ,7 ,5 ,8 ,13 ,10 ,6 ,5 ,9 ,13 
1108064,성북구,정릉3동,2 ,45 ,601 ,50 ,4 ,6 ,5 ,5 ,4 ,10 ,4 ,7 ,4 ,4 
1108064,성북구,정릉3동,2 ,50 ,607 ,60 ,4 ,5 ,4 ,5 ,10 ,5 ,5 ,9 ,9 ,7 
1108064,성북구,정릉3동,2 ,55 ,729 ,69 ,5 ,6 ,5 ,7 ,4 ,4 ,7 ,8 ,5 ,12 
1108064,성북구,정릉3동,2 ,60 ,565 ,59 ,4 ,10 ,3 ,10 ,16 ,2 ,8 ,5 ,3 ,19 
1108064,성북구,정릉3동,2 ,65 ,444 ,85 ,3 ,14 ,9 ,9 ,5 ,1 ,10 ,15 ,12 ,17 
1108064,성북구,정릉3동,2 ,70 ,369 ,62 ,7 ,11 ,0 ,12 ,8 ,1 ,9 ,6 ,4 ,16 
1108064,성북구,정릉3동,2 ,75 ,736 ,237 ,8 ,14 ,5 ,12 ,11 ,1 ,13 ,11 ,16 ,29 
1108065,성북구,정릉4동,1 ,20 ,907 ,119 ,13 ,11 ,13 ,12 ,32 ,18 ,12 ,4 ,7 ,15 
